,Date,Action,Ticker,Quantity,Price,Cash
0,2019-01-31,BUY,NVDA,290529,3.407104969024658,10137.200454235077
1,2019-01-31,BUY,TSLA,492,20.584667205810547,9.544188976287842
2,2019-02-28,SELL,NVDA,12749,3.8539788722991943,49143.92083191872
3,2019-02-28,BUY,TSLA,2342,20.982667922973633,2.512556314468384
4,2019-03-06,SELL,TSLA,2834,18.43600082397461,52250.13889145851
5,2019-03-29,SELL,NVDA,25169,4.400115013122559,162996.6336567402
6,2019-03-29,BUY,TSLA,8775,18.57466697692871,3.930934190750122
7,2019-04-26,SELL,TSLA,8775,16.5086669921875,144867.48379063606
8,2019-04-30,SELL,NVDA,18473,4.451748847961426,227104.64025902748
9,2019-04-30,BUY,TSLA,14107,16.097999572753906,10.16028618812561
10,2019-05-18,SELL,TSLA,14107,14.0686674118042,198476.85146450996
11,2019-05-31,BUY,NVDA,38293,3.4572556018829346,66088.16270160675
12,2019-05-31,BUY,TSLA,5266,12.54800033569336,10.39293384552002
13,2019-06-28,SELL,TSLA,3520,14.855999946594238,52303.51274585724
14,2019-06-28,BUY,NVDA,12893,4.05670166015625,0.45824146270751953
15,2019-07-31,SELL,NVDA,955,4.360401630401611,4164.641798496246
16,2019-07-31,BUY,TSLA,257,16.150667190551758,13.92033052444458
17,2019-08-16,SELL,TSLA,2003,14.37600040435791,28809.04914045334
18,2019-08-30,BUY,NVDA,377,4.154504776000977,27242.80083990097
19,2019-08-30,BUY,TSLA,1842,14.780667304992676,16.81166410446167
20,2019-09-30,SELL,NVDA,2049,4.27292013168335,8772.025013923645
21,2019-09-30,BUY,TSLA,543,16.142000198364258,6.918906211853027
22,2019-10-31,SELL,TSLA,929,21.000667572021484,19516.539080619812
23,2019-10-31,BUY,NFLX,13,291.45001220703125,15727.688921928406
24,2019-10-31,BUY,NVDA,3061,5.0500874519348145,269.3712315559387
25,2019-11-29,SELL,TSLA,1456,22.086000442504883,32426.587875843048
26,2019-11-29,BUY,NFLX,12,315.92999267578125,28635.427963733673
27,2019-11-29,BUY,NVDA,5232,5.43322229385376,208.808922290802
28,2019-12-31,SELL,NFLX,3,323.30999755859375,1178.7389149665833
29,2019-12-31,SELL,NVDA,11902,5.783753395080566,70016.97182321548
30,2019-12-31,BUY,CSCO,1731,40.44773483276367,1.9428277015686035
