,Date,Action,Ticker,Quantity,Price,Cash
0,2019-01-31,BUY,NVDA,290529,3.407104730606079,10137.269721746445
1,2019-01-31,BUY,TSLA,492,20.584667205810547,9.61345648765564
2,2019-02-28,SELL,NVDA,12749,3.8539791107177734,49143.99313902855
3,2019-02-28,BUY,TSLA,2342,20.982667922973633,2.5848634243011475
4,2019-03-06,SELL,TSLA,2834,18.43600082397461,52250.211198568344
5,2019-03-29,SELL,NVDA,25169,4.400112628936768,162996.64595627785
6,2019-03-29,BUY,TSLA,8775,18.57466697692871,3.9432337284088135
7,2019-04-26,SELL,TSLA,8775,16.5086669921875,144867.49609017372
8,2019-04-30,SELL,NVDA,18473,4.451748847961426,227104.65255856514
9,2019-04-30,BUY,TSLA,14107,16.097999572753906,10.172585725784302
10,2019-05-18,SELL,TSLA,14107,14.0686674118042,198476.86376404762
11,2019-05-31,BUY,NVDA,38293,3.4572553634643555,66088.18413090706
12,2019-05-31,BUY,TSLA,5266,12.54800033569336,10.414363145828247
13,2019-06-28,SELL,TSLA,3520,14.855999946594238,52303.53417515755
14,2019-06-28,BUY,NVDA,12893,4.056702613830566,0.4673750400543213
15,2019-07-31,SELL,NVDA,955,4.360401153564453,4164.650476694107
16,2019-07-31,BUY,TSLA,257,16.150667190551758,13.929008722305298
17,2019-08-16,SELL,TSLA,2003,14.37600040435791,28809.0578186512
18,2019-08-30,BUY,NVDA,377,4.154505252838135,27242.809338331223
19,2019-08-30,BUY,TSLA,1842,14.780667304992676,16.820162534713745
20,2019-09-30,SELL,NVDA,2049,4.272921085357666,8772.035466432571
21,2019-09-30,BUY,TSLA,543,16.142000198364258,6.929358720779419
22,2019-10-31,SELL,TSLA,929,21.000667572021484,19516.54953312874
23,2019-10-31,BUY,NFLX,13,291.45001220703125,15727.699374437332
24,2019-10-31,BUY,NVDA,3061,5.05008602142334,269.3860628604889
25,2019-11-29,SELL,TSLA,1455,22.086000442504883,32404.516706705093
26,2019-11-29,BUY,NFLX,12,315.92999267578125,28613.35679459572
27,2019-11-29,BUY,NVDA,5232,5.433222770690918,186.73525834083557
28,2019-12-31,SELL,NFLX,3,323.30999755859375,1156.6652510166168
29,2019-12-31,SELL,NVDA,11901,5.783753395080566,69989.11440587044
30,2019-12-31,SELL,TSLA,1,27.64666748046875,70016.7610733509
31,2019-12-31,BUY,CSCO,1731,40.44773483276367,1.7320778369903564
