,Date,Action,Ticker,Quantity,Price,Cash
0,2019-01-31,BUY,NVDA,290529,3.4071044921875,10137.338989257812
1,2019-01-31,BUY,TSLA,492,20.584667205810547,9.682723999023438
2,2019-02-28,SELL,NVDA,12749,3.853978157043457,49144.05024814606
3,2019-02-28,BUY,TSLA,2342,20.982667922973633,2.641972541809082
4,2019-03-06,SELL,TSLA,2834,18.43600082397461,52250.26830768585
5,2019-03-29,SELL,NVDA,25169,4.400115013122559,162996.76307296753
6,2019-03-29,BUY,TSLA,8775,18.57466697692871,4.06035041809082
7,2019-04-26,SELL,TSLA,8775,16.5086669921875,144867.6132068634
8,2019-04-30,SELL,NVDA,18473,4.451748371124268,227104.760866642
9,2019-04-30,BUY,TSLA,14107,16.097999572753906,10.280893802642822
10,2019-05-18,SELL,TSLA,14107,14.0686674118042,198476.97207212448
11,2019-05-31,BUY,NVDA,38293,3.4572558403015137,66088.27417945862
12,2019-05-31,BUY,TSLA,5266,12.54800033569336,10.504411697387695
13,2019-06-28,SELL,TSLA,3520,14.855999946594238,52303.62422370911
14,2019-06-28,BUY,NVDA,12893,4.056702136993408,0.5635714530944824
15,2019-07-31,SELL,NVDA,955,4.360401153564453,4164.746673107147
16,2019-07-31,BUY,TSLA,257,16.150667190551758,14.025205135345459
17,2019-08-16,SELL,TSLA,2003,14.37600040435791,28809.15401506424
18,2019-08-30,BUY,NVDA,378,4.154505252838135,27238.751029491425
19,2019-08-30,BUY,TSLA,1842,14.780667304992676,12.761853694915771
20,2019-09-30,SELL,NVDA,2049,4.272921562194824,8767.97813463211
21,2019-09-30,BUY,TSLA,543,16.142000198364258,2.8720269203186035
22,2019-10-31,SELL,TSLA,929,21.000667572021484,19512.492201328278
23,2019-10-31,BUY,NFLX,13,291.45001220703125,15723.642042636871
24,2019-10-31,BUY,NVDA,3060,5.050085544586182,270.3802762031555
25,2019-11-29,SELL,TSLA,1455,22.086000442504883,32405.51092004776
26,2019-11-29,BUY,NFLX,12,315.92999267578125,28614.351007938385
27,2019-11-29,BUY,NVDA,5232,5.43322229385376,187.73196649551392
28,2019-12-31,SELL,NFLX,3,323.30999755859375,1157.6619591712952
29,2019-12-31,SELL,NVDA,11901,5.783753395080566,69990.11111402512
30,2019-12-31,SELL,TSLA,1,27.64666748046875,70017.75778150558
31,2019-12-31,BUY,CSCO,1731,40.44773864746094,2.7221827507019043
