,Date,Action,Ticker,Quantity,Price,Cash
0,2019-01-31,BUY,NVDA,290529,3.407104253768921,10137.40825676918
1,2019-01-31,BUY,TSLA,492,20.584667205810547,9.751991510391235
2,2019-02-28,SELL,NVDA,12749,3.8539786338806152,49144.125594854355
3,2019-02-28,BUY,TSLA,2342,20.982667922973633,2.7173192501068115
4,2019-03-06,SELL,TSLA,2834,18.43600082397461,52250.34365439415
5,2019-03-29,SELL,NVDA,25169,4.400113105773926,162996.7904136181
6,2019-03-29,BUY,TSLA,8775,18.57466697692871,4.087691068649292
7,2019-04-26,SELL,TSLA,8775,16.5086669921875,144867.64054751396
8,2019-04-30,SELL,NVDA,18473,4.451748847961426,227104.79701590538
9,2019-04-30,BUY,TSLA,14107,16.097999572753906,10.31704306602478
10,2019-05-18,SELL,TSLA,14107,14.0686674118042,198477.00822138786
11,2019-05-31,BUY,NVDA,38293,3.4572548866271973,66088.3468477726
12,2019-05-31,BUY,TSLA,5266,12.54800033569336,10.577080011367798
13,2019-06-28,SELL,TSLA,3520,14.855999946594238,52303.69689202309
14,2019-06-28,BUY,NVDA,12893,4.056701183319092,0.6485354900360107
15,2019-07-31,SELL,NVDA,955,4.360401630401611,4164.832092523575
16,2019-07-31,BUY,TSLA,257,16.150667190551758,14.110624551773071
17,2019-08-16,SELL,TSLA,2003,14.37600040435791,28809.239434480667
18,2019-08-30,BUY,NVDA,378,4.154504299163818,27238.836809396744
19,2019-08-30,BUY,TSLA,1842,14.780667304992676,12.847633600234985
20,2019-09-30,SELL,NVDA,2049,4.272921562194824,8768.06391453743
21,2019-09-30,BUY,TSLA,543,16.142000198364258,2.9578068256378174
22,2019-10-31,SELL,TSLA,929,21.000667572021484,19512.577981233597
23,2019-10-31,BUY,NFLX,13,291.45001220703125,15723.72782254219
24,2019-10-31,BUY,NVDA,3060,5.0500874519348145,270.4602196216583
25,2019-11-29,SELL,TSLA,1455,22.086000442504883,32405.590863466263
26,2019-11-29,BUY,NFLX,12,315.92999267578125,28614.430951356888
27,2019-11-29,BUY,NVDA,5232,5.433222770690918,187.809415102005
28,2019-12-31,SELL,NFLX,3,323.30999755859375,1157.7394077777863
29,2019-12-31,SELL,NVDA,11901,5.783752918243408,69990.18288779259
30,2019-12-31,SELL,TSLA,1,27.64666748046875,70017.82955527306
31,2019-12-31,BUY,CSCO,1731,40.44773483276367,2.8005597591400146
